"id","log_saleprice","bsmtfinsf1","bsmtfintype1","bsmtfullbath","bsmtqual","centralair","electrical","exterior1st","exterior2nd","exterqual","fireplacequ","fireplaces","foundation","fullbath","garagearea","garagecars","garagefinish","garagetype","halfbath","heatingqc","housestyle","kitchenqual","log_grlivarea","log_lotarea","log_lotfrontage","lotshape","masvnrtype","mszoning","neighborhood","overallcond","overallqual","saletype","totalbsmtsf","totrmsabvgrd","x1stflrsf","x2ndflrsf","yearbuilt","yearremodadd"
1139,12.1858699382127,1567,"ALQ",1,"TA","Y","SBrkr","Plywood","ImStucc","TA","TA",2,"PConc",2,714,2,"RFn","Attchd",0,"TA","1Story","Gd",7.35691824235602,9.19207456316929,4.24340665885568,"IR1","None","RL","Mitchel",5,6,"WD",1567,5,1567,0,1977,1977
1140,11.8775685785581,645,"BLQ",0,"TA","Y","SBrkr","Stucco","Stucco","TA","Gd",1,"BrkTil",1,495,2,"Unf","Detchd",0,"TA","1Story","TA",7.06219163228656,9.07463518981081,4.58496747867057,"IR1","None","RL","BrkSide",5,5,"WD",915,6,1167,0,1920,1950
1141,11.8422292121128,852,"ALQ",1,"TA","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"CBlock",1,840,2,"Unf","Detchd",0,"TA","1Story","TA",6.85856503479136,8.90245559220688,4.0943445622221,"Reg","None","RL","NAmes",7,5,"COD",952,4,952,0,1951,1951
1142,12.1934938633233,381,"ALQ",1,"TA","Y","SBrkr","Plywood","Plywood","TA","TA",1,"CBlock",2,484,2,"Unf","Attchd",1,"Ex","2Story","Gd",7.53262361878879,9.24028744834414,4.24340665885568,"IR1","BrkFace","RL","NWAmes",7,5,"WD",780,9,1088,780,1976,1976
1143,12.9595385187621,1150,"GLQ",1,"Ex","Y","SBrkr","VinylSd","VinylSd","Gd","TA",1,"PConc",3,1052,3,"RFn","BuiltIn",0,"Ex","2Story","Gd",7.94732502701646,9.20683423264689,4.34380542185368,"Reg","Stone","RL","CollgCr",5,8,"New",1466,11,1466,1362,2006,2007
1144,11.289781913656,288,"GLQ",0,"TA","Y","SBrkr","Wd Sdng","Plywood","TA","None",0,"CBlock",1,0,0,"None","None",0,"TA","1Story","TA",6.91373735065968,9.10497985631836,4.24340665885568,"Reg","None","RL","Sawyer",3,5,"WD",1006,5,1006,0,1959,1959
1145,11.289781913656,348,"BLQ",1,"Gd","N","FuseA","MetalSd","MetalSd","TA","None",0,"BrkTil",1,280,1,"Unf","Detchd",0,"Fa","1.5Fin","Fa",6.82871207164168,9.40755054126389,4.0943445622221,"Reg","None","RL","Edwards",4,4,"WD",672,5,672,252,1941,1950
1146,11.9117015849276,0,"Unf",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","Gd",1,"BrkTil",1,225,1,"Unf","Detchd",0,"Ex","1.5Fin","TA",7.36264527041782,8.73873546136347,3.95124371858143,"Reg","None","RM","BrkSide",6,5,"WD",1042,8,1042,534,1928,1950
1147,12.1007121298723,1258,"GLQ",1,"Gd","Y","SBrkr","Wd Sdng","Wd Shng","Gd","TA",1,"CBlock",2,403,2,"Unf","Attchd",0,"TA","1Story","Gd",7.16857989726403,9.32366905728319,4.24340665885568,"Reg","BrkFace","RL","SawyerW",5,6,"WD",1298,5,1298,0,1985,1985
1148,12.0696800206246,275,"Rec",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","Gd",1,"CBlock",1,234,1,"Unf","Attchd",1,"Ex","2Story","Fa",7.35500192110526,9.39266192877014,4.31748811353631,"Reg","None","RL","Crawfor",7,7,"WD",704,7,860,704,1941,1950
1149,11.6690741474602,0,"Unf",0,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","Gd",1,"PConc",1,288,1,"Unf","Detchd",0,"TA","1.5Fin","TA",7.01301578963963,8.64822145382264,4.24340665885568,"Reg","None","RM","OldTown",7,7,"WD",572,5,572,539,1926,1950
1150,11.870599909242,624,"ALQ",0,"TA","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",1,324,2,"Unf","Detchd",0,"Ex","2Story","TA",7.30114780585603,9.10497985631836,3.91202300542815,"Reg","None","RM","OldTown",9,7,"WD",650,7,832,650,1920,1988
1151,11.7280368445872,0,"Unf",0,"TA","Y","FuseA","BrkFace","BrkFace","TA","Gd",1,"CBlock",1,306,1,"Unf","Attchd",0,"Ex","1Story","Gd",6.83733281468559,9.02159824737931,4.04305126783455,"IR1","None","RL","NAmes",5,6,"WD",932,4,932,0,1950,1950
1152,11.9177236840907,176,"BLQ",0,"TA","Y","SBrkr","HdBoard","Plywood","TA","Gd",2,"CBlock",1,528,2,"Fin","Attchd",1,"TA","1Story","Fa",7.2902928824466,9.78442244537719,4.89783979995091,"Reg","BrkFace","RL","Edwards",4,5,"WD",1466,6,1466,0,1959,1959
1153,12.3458345879053,296,"ALQ",0,"TA","Y","SBrkr","Stone","Stone","TA","Gd",1,"PConc",1,470,2,"Fin","Attchd",0,"Ex","1Story","Ex",7.50163445788341,9.55499334068759,4.49980967033027,"IR1","None","RL","Crawfor",7,6,"WD",1073,6,1811,0,1956,2004
1154,11.6994050319128,538,"ALQ",0,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","Gd","None",0,"BrkTil",1,432,1,"Unf","Detchd",0,"Ex","1Story","TA",6.70441435496411,8.68101127664563,4.24340665885568,"Reg","None","RM","IDOTRR",8,6,"WD",816,5,816,0,1930,2007
1155,12.2150323869016,454,"ALQ",0,"TA","Y","SBrkr","VinylSd","VinylSd","TA","Gd",2,"CBlock",1,492,2,"Unf","Attchd",2,"TA","2Story","Gd",7.50659178007084,9.52515111181622,4.24340665885568,"IR1","Stone","RL","NAmes",6,7,"WD",864,8,902,918,1965,1988
1156,12.2922503417712,1157,"ALQ",1,"Gd","Y","SBrkr","Plywood","Plywood","Gd","Fa",1,"CBlock",2,528,2,"RFn","Attchd",0,"TA","1Story","Gd",7.27031288607902,9.28433405188451,4.49980967033027,"IR1","None","RL","Veenker",8,5,"WD",1437,6,1437,0,1976,2004
1157,12.1001564199386,633,"ALQ",0,"TA","Y","SBrkr","BrkFace","BrkFace","TA","Gd",1,"PConc",2,502,2,"RFn","Attchd",0,"Gd","SLvl","Gd",7.14282740116162,9.14313162228273,4.44265125649032,"Reg","None","RL","NAmes",8,5,"WD",1219,6,1265,0,1965,1999
1158,12.3458345879053,904,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,626,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.18083119904456,8.5173931714189,3.52636052461616,"IR1","Stone","RL","NridgHt",5,7,"WD",1314,6,1314,0,2007,2008
1159,12.3678853256926,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,830,3,"RFn","Attchd",0,"Ex","1Story","Gd",7.36518012602101,9.38697914563464,4.52178857704904,"Reg","Stone","RL","Somerst",5,8,"ConLD",1580,7,1580,0,2007,2008
1160,12.1281111040605,442,"ALQ",0,"TA","Y","SBrkr","HdBoard","HdBoard","Gd","TA",1,"CBlock",2,540,2,"RFn","Attchd",1,"TA","2Story","Gd",7.53689712956617,9.11822508306838,4.33073334028633,"Reg","BrkFace","RL","NWAmes",6,6,"WD",901,8,943,933,1974,1974
1161,11.8913619006905,311,"ALQ",0,"Gd","Y","SBrkr","Plywood","Brk Cmn","TA","TA",1,"CBlock",2,440,2,"Unf","Attchd",1,"Fa","2Story","TA",7.28344822875663,7.73193072194849,3.17805383034795,"Reg","None","RL","NPkVill",5,6,"WD",855,7,855,601,1978,1978
1162,12.3194013308372,728,"BLQ",1,"TA","Y","SBrkr","HdBoard","HdBoard","Gd","Gd",1,"CBlock",1,924,2,"Unf","Detchd",0,"Ex","1Story","Gd",7.40245152081824,9.60089486734859,4.24340665885568,"IR1","BrkFace","RL","Crawfor",7,6,"WD",1296,7,1640,0,1954,2006
1163,11.7675676833438,492,"BLQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","Po",1,"CBlock",1,450,2,"Fin","Attchd",0,"Gd","1Story","TA",6.79570577517351,9.07383312732152,4.69134788222914,"Reg","None","RL","Sawyer",5,5,"WD",894,5,894,0,1968,1968
1164,11.5987269436613,1198,"GLQ",2,"Gd","Y","SBrkr","Plywood","Plywood","TA","None",0,"CBlock",0,400,2,"Unf","CarPort",2,"TA","SFoyer","TA",7.13727843726039,9.46498259034976,4.0943445622221,"Reg","None","RL","Sawyer",4,4,"WD",1198,6,1258,0,1969,1969
1165,12.1756134380455,680,"ALQ",1,"Gd","Y","SBrkr","Plywood","Plywood","TA","TA",1,"PConc",1,588,2,"Unf","Attchd",1,"Ex","SLvl","Gd",7.26682734752059,9.69010867127683,4.24340665885568,"IR1","None","RL","Veenker",7,5,"WD",1360,5,1432,0,1978,1978
1166,12.359523080243,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,644,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.31455283232408,9.16335358075185,4.36944785246702,"IR1","Stone","RL","NridgHt",5,7,"New",1502,7,1502,0,2009,2009
1167,12.410441041518,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,776,3,"RFn","Attchd",0,"Ex","1Story","Gd",7.434847875212,9.25674674479034,4.15888308335967,"IR1","Stone","RL","CollgCr",5,8,"WD",1694,7,1694,0,2008,2008
1168,12.0610468734799,786,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","TA",1,"PConc",2,472,2,"Fin","Attchd",1,"Ex","2Story","TA",7.42117752859539,9.29210467377882,4.06044301054642,"IR1","None","RL","Gilbert",5,6,"WD",959,7,959,712,2000,2000
1169,12.3673407931263,626,"Rec",0,"TA","Y","SBrkr","Stucco","Stucco","TA","TA",2,"CBlock",2,540,2,"Unf","Basment",0,"Ex","2Story","Gd",7.65349490966125,9.52719282172774,4.78749174278205,"Reg","None","RL","Edwards",7,6,"WD",1127,7,1236,872,1935,1986
1170,13.3455069287185,1387,"GLQ",1,"Ex","Y","SBrkr","HdBoard","HdBoard","Gd","TA",1,"PConc",3,807,3,"Fin","Attchd",1,"Ex","2Story","Gd",8.1961611392829,10.4845852292875,4.77068462446567,"IR1","BrkFace","RL","NoRidge",5,10,"WD",1930,10,1831,1796,1995,1996
1171,12.0494188354848,522,"ALQ",1,"TA","Y","SBrkr","Plywood","Plywood","TA","Po",1,"CBlock",1,358,1,"Fin","Attchd",0,"TA","SLvl","TA",7.01929665371504,9.19826779074191,4.33073334028633,"Reg","None","RL","Mitchel",6,6,"WD",1096,6,1118,0,1977,1977
1172,12.0015054797889,662,"ALQ",1,"TA","Y","SBrkr","MetalSd","MetalSd","TA","TA",1,"CBlock",1,433,2,"RFn","Attchd",0,"Ex","1Story","TA",7.13966033596492,9.11822508306838,4.33073334028633,"Reg","None","RL","NAmes",6,6,"WD",1261,6,1261,0,1958,1958
1173,12.0546681913709,0,"Unf",0,"Gd","Y","SBrkr","MetalSd","MetalSd","Gd","None",0,"PConc",2,625,2,"Fin","Detchd",1,"Ex","2Story","Gd",7.13089883029635,8.29829063435928,3.55534806148941,"IR1","None","FV","Somerst",5,7,"WD",625,5,625,625,2006,2007
1174,12.2085695257288,152,"Rec",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","Gd",1,"CBlock",3,0,0,"None","None",0,"TA","1.5Fin","Ex",8.03463103292311,9.79979231619736,4.92725368515721,"IR1","None","RL","ClearCr",6,5,"WD",1598,12,1636,971,1946,1994
1175,12.3842188309136,503,"Rec",0,"Gd","Y","SBrkr","Wd Sdng","Wd Sdng","TA","Gd",1,"BrkTil",2,360,2,"Unf","Detchd",1,"TA","2Story","TA",7.76004068088038,9.71474542793925,4.38202663467388,"IR1","None","RL","Crawfor",8,6,"WD",952,9,1170,1175,1932,1950
1176,12.5602444592508,700,"GLQ",0,"Gd","Y","SBrkr","HdBoard","HdBoard","Gd","TA",1,"PConc",2,541,2,"Fin","Attchd",1,"Ex","1.5Fin","Gd",7.96276393016811,9.27594082906013,4.44265125649032,"Reg","BrkFace","RL","NoRidge",5,8,"WD",1683,9,2129,743,1992,2000
1177,11.6910716503537,658,"ALQ",1,"TA","Y","SBrkr","HdBoard","Plywood","TA","None",0,"CBlock",1,264,1,"Unf","Attchd",0,"TA","1Story","TA",6.82762923450285,8.84664081310049,3.61091791264422,"IR1","None","RL","Mitchel",5,5,"WD",876,5,923,0,1984,1985
1178,11.6526874073454,468,"Rec",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,210,1,"Unf","Detchd",0,"TA","1.5Fin","TA",7.10987946307227,8.28147085789517,4.24340665885568,"Reg","None","RM","OldTown",8,6,"WD",818,5,818,406,1926,2004
1179,11.950535026405,0,"Unf",0,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","Gd",1,"BrkTil",1,186,1,"Unf","Detchd",1,"Ex","1.5Fin","TA",7.20266119652324,8.94650502599868,3.98898404656427,"IR1","None","RL","Crawfor",6,5,"WD",731,7,820,523,1921,1950
1180,11.4403547721354,0,"None",0,"None","Y","SBrkr","Wd Sdng","Wd Sdng","TA","Gd",1,"Slab",1,0,0,"None","None",0,"Gd","1Story","TA",7.02464903045364,9.02821879518489,4.34380542185368,"Reg","None","RL","Edwards",5,5,"WD",0,5,1124,0,1954,1954
1181,12.4292161968444,1216,"LwQ",0,"Gd","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"Wood",2,693,2,"Fin","Attchd",1,"Ex","2Story","TA",7.82963038915019,9.32098689206325,4.24340665885568,"IR2","None","RL","Timber",5,7,"WD",1216,8,1298,1216,1990,1991
1182,12.8802918162046,1480,"GLQ",1,"Ex","Y","SBrkr","CemntBd","CmentBd","Ex","Gd",1,"PConc",2,482,2,"Fin","Attchd",0,"Ex","1Story","Gd",7.40974195408092,8.62819774945915,4.15888308335967,"IR1","Stone","RM","Crawfor",5,8,"New",1600,5,1652,0,2008,2008
1183,13.5211394973617,2096,"GLQ",1,"Ex","Y","SBrkr","Wd Sdng","ImStucc","Gd","TA",2,"PConc",3,813,3,"Fin","Attchd",1,"Ex","2Story","Ex",7.3175457262691,9.6564994664119,5.07517381523383,"IR1","None","RL","NoRidge",5,10,"WD",2396,10,2411,2065,1996,1996
1184,11.6952470217642,821,"Rec",1,"TA","Y","SBrkr","Stucco","Stucco","TA","Gd",1,"BrkTil",1,720,2,"Unf","Detchd",0,"Ex","1Story","TA",7.02997291170639,9.28730141311231,4.0943445622221,"Reg","None","RL","OldTown",6,5,"WD",1120,5,1130,0,1920,1950
1185,12.1372583295298,1159,"Rec",1,"TA","Y","SBrkr","MetalSd","MetalSd","TA","TA",2,"CBlock",1,995,3,"RFn","2Types",1,"Gd","1Story","TA",7.36010397298915,10.4668961387102,3.91202300542815,"Reg","BrkFace","RL","Timber",4,5,"WD",1572,5,1572,0,1963,1963
1186,11.5607627943844,392,"BLQ",1,"TA","Y","SBrkr","AsbShng","AsbShng","TA","None",0,"BrkTil",1,392,1,"Unf","Attchd",0,"Gd","1.5Fin","TA",7.1074254741107,9.18379103674265,4.0943445622221,"Reg","None","RL","Edwards",7,5,"WD",784,7,949,272,1924,1950
1187,11.4616321705827,440,"BLQ",1,"Fa","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"CBlock",2,420,2,"Unf","CarPort",0,"TA","2Story","TA",7.43779512167193,9.27002337413736,4.67282883446191,"IR1","None","RL","OldTown",5,3,"WD",978,7,1014,685,1900,1970
1188,12.4760997827432,1456,"GLQ",1,"Gd","Y","SBrkr","ImStucc","ImStucc","Gd","Fa",1,"PConc",2,757,3,"RFn","Attchd",0,"Ex","1Story","Gd",7.39264752072162,9.43035904594287,4.48863636973214,"Reg","None","RL","NoRidge",5,8,"WD",1624,5,1624,0,1994,1995
1189,12.1807548375459,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,493,2,"RFn","Attchd",1,"Ex","2Story","Gd",7.41457288135059,9.09773142759353,4.21950770517611,"IR1","BrkFace","RL","CollgCr",5,7,"WD",831,7,831,829,2002,2002
1190,12.1495022940418,0,"Unf",0,"TA","Y","SBrkr","VinylSd","VinylSd","TA","TA",1,"PConc",2,442,2,"Fin","Attchd",1,"Gd","2Story","Gd",7.49776170062257,8.9226582995244,4.0943445622221,"Reg","None","RL","Gilbert",5,7,"WD",994,7,1028,776,1999,1999
1191,12.0317192583854,1159,"BLQ",1,"TA","Y","SBrkr","MetalSd","MetalSd","TA","TA",1,"CBlock",1,1356,4,"Fin","2Types",0,"Ex","1Story","TA",7.39141523467536,10.3878562582398,4.24340665885568,"Reg","Stone","RL","Mitchel",4,4,"WD",1249,7,1622,0,1961,1975
1192,12.0668105781967,0,"Unf",0,"Gd","Y","SBrkr","MetalSd","MetalSd","Gd","None",0,"PConc",2,492,2,"Unf","Detchd",1,"Ex","2Story","Gd",7.27309259599952,7.8804263442924,3.17805383034795,"Reg","BrkFace","FV","Somerst",5,8,"WD",776,5,764,677,1999,2000
1193,11.7360690162844,0,"Unf",0,"TA","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",1,250,1,"Unf","Detchd",0,"Gd","1.5Fin","Gd",7.29437729928882,9.16951837745593,4.0943445622221,"Reg","None","RM","OldTown",8,5,"WD",702,6,842,630,1925,1994
1194,12.0137007528827,883,"GLQ",1,"Ex","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",2,402,2,"Fin","Attchd",0,"Ex","1Story","TA",7.10987946307227,8.41183267575841,4.24340665885568,"Reg","BrkFace","RM","Mitchel",5,6,"WD",1224,5,1224,0,1999,1999
1195,11.9703503120091,371,"ALQ",0,"TA","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"CBlock",1,299,1,"Fin","Attchd",1,"TA","2Story","TA",7.20934025660291,9.1446278286108,4.38202663467388,"Reg","Stone","RL","Sawyer",7,6,"WD",663,7,663,689,1969,1969
1196,12.0782392740203,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",2,400,2,"Fin","Attchd",1,"Ex","2Story","Gd",7.28344822875663,8.99081526618468,3.93182563272433,"IR1","None","RL","Gilbert",5,6,"WD",728,8,728,728,2005,2005
1197,12.2977854534534,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,660,3,"Fin","BuiltIn",1,"Ex","2Story","Gd",7.52994337060159,9.55066233175214,4.06044301054642,"IR1","None","RL","Gilbert",5,7,"New",879,9,879,984,2006,2006
1198,11.8775685785581,0,"Unf",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","Gd",1,"BrkTil",1,225,1,"Unf","Detchd",0,"Ex","2.5Unf","TA",7.43248380791712,9.08817273800197,4.17438726989564,"IR1","None","RM","OldTown",6,7,"ConLw",815,7,815,875,1916,1950
1199,12.0895388292742,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,573,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.10002716662926,9.11602969250494,4.24849524204936,"Reg","None","RL","CollgCr",5,7,"WD",1212,6,1212,0,2001,2001
1200,11.9049675527463,547,"Rec",0,"TA","Y","SBrkr","HdBoard","HdBoard","TA","Po",1,"CBlock",1,459,2,"Unf","Attchd",1,"Gd","1Story","TA",7.23128700432762,9.32678918461943,4.31748811353631,"Reg","BrkFace","RL","Sawyer",5,4,"WD",1051,6,1382,0,1963,1979
1201,11.6617764117026,0,"Unf",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,280,1,"Unf","Attchd",0,"Gd","1Story","TA",6.76157276880406,9.14345242643455,4.26267987704132,"Reg","None","RL","NAmes",5,4,"Oth",864,5,864,0,1970,1970
1202,12.1955171315907,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",2,546,2,"RFn","Attchd",1,"Ex","2Story","Gd",7.48380668766583,9.24956108512946,4.38202663467388,"Reg","None","RL","CollgCr",5,7,"WD",866,6,866,913,1998,1998
1203,11.6699292137799,0,"Unf",1,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","Fa",1,"BrkTil",1,216,1,"Unf","Detchd",0,"Ex","1.5Fin","TA",7.20637729147225,8.69951474821019,3.91202300542815,"Reg","None","RM","BrkSide",8,5,"WD",884,5,884,464,1925,1997
1204,12.2690474446916,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","TA",1,"PConc",2,451,2,"Unf","Attchd",0,"Ex","1Story","Gd",7.39633529380081,9.18502256399189,4.31748811353631,"Reg","BrkFace","RL","CollgCr",5,7,"WD",1630,6,1630,0,2000,2001
1205,11.9414558460094,788,"ALQ",1,"Gd","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"CBlock",1,495,2,"RFn","Attchd",1,"Ex","1Story","TA",6.97914527506881,9.22424327714517,4.35670882668959,"Reg","None","RL","NWAmes",6,5,"WD",1056,6,1074,0,1975,1975
1206,12.5131896306206,485,"ALQ",0,"Gd","Y","SBrkr","HdBoard","HdBoard","Gd","TA",1,"CBlock",2,701,3,"RFn","Attchd",0,"Gd","1Story","Gd",7.69439280262942,9.59451374461672,4.49980967033027,"IR1","BrkFace","RL","SawyerW",7,7,"WD",2158,7,2196,0,1990,1991
1207,11.580584113444,1056,"Rec",1,"TA","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"CBlock",1,384,1,"Unf","Detchd",0,"TA","1Story","TA",6.96224346426621,9.09380655572023,4.24340665885568,"Reg","None","RH","SawyerW",4,4,"WD",1056,5,1056,0,1966,1966
1208,12.2060726455302,340,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,544,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.43838353004431,9.11986846881211,4.24849524204936,"Reg","BrkFace","RL","CollgCr",5,6,"WD",1682,7,1700,0,2003,2003
1209,11.8493977015914,504,"Rec",1,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,506,2,"Unf","Detchd",0,"TA","1Story","TA",7.15695636461564,8.95712413640568,4.24849524204936,"Reg","None","RL","NAmes",7,5,"WD",931,6,1283,0,1962,1980
1210,12.5776362019627,1220,"GLQ",1,"Ex","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,500,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.41457288135059,9.22837673446228,4.44265125649032,"IR1","Stone","RL","Somerst",5,8,"New",1660,8,1660,0,2006,2006
1211,12.1495022940418,0,"Unf",0,"Gd","Y","SBrkr","Wd Sdng","Wd Sdng","Gd","TA",1,"PConc",2,462,2,"RFn","Attchd",1,"Ex","2Story","Gd",7.52023455647463,9.32527491006828,4.24849524204936,"Reg","None","RL","SawyerW",5,6,"WD",1055,8,1055,790,1992,1992
1212,12.0076217068063,427,"GLQ",0,"Gd","Y","SBrkr","Wd Sdng","Wd Sdng","Gd","None",0,"Wood",2,492,2,"RFn","Basment",0,"Gd","1.5Fin","TA",7.46851327149634,9.40376670850224,5.02388052084628,"IR1","None","RL","Gilbert",7,8,"WD",559,8,1080,672,1988,2005
1213,11.6351430976945,344,"Rec",1,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,234,1,"Unf","Attchd",0,"TA","1Story","TA",6.51025834052315,9.14206153122289,3.91202300542815,"Reg","None","RL","Edwards",6,4,"WD",672,4,672,0,1941,1950
1214,11.8844890214027,648,"GLQ",1,"TA","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"CBlock",0,364,1,"Unf","Attchd",0,"Ex","SLvl","TA",6.86693328446188,9.23464266449915,4.24340665885568,"IR1","None","RL","Sawyer",9,4,"WD",648,3,960,0,1965,2001
1215,11.809319478024,784,"BLQ",1,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,300,1,"Unf","Attchd",0,"TA","SFoyer","TA",6.90675477864855,9.23063307524395,4.23410650459726,"IR1","None","RL","NAmes",5,5,"WD",925,6,999,0,1962,1962
1216,11.7360690162844,180,"Rec",0,"TA","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"CBlock",1,384,1,"RFn","Detchd",0,"TA","1Story","TA",6.79570577517351,8.86700463533357,4.59511985013459,"IR1","None","RL","Sawyer",5,5,"WD",894,5,894,0,1966,1966
1217,11.6262541502772,0,"None",0,"None","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"Slab",2,539,2,"Unf","Attchd",0,"TA","1.5Fin","TA",7.55066124310534,9.09717167387054,4.21950770517611,"Reg","None","RM","Sawyer",5,6,"WD",0,8,1318,584,1978,1978
1218,12.343466568969,936,"GLQ",1,"Gd","Y","SBrkr","CemntBd","CmentBd","Gd","None",0,"PConc",2,552,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.18083119904456,9.0641578617981,4.27666611901606,"Reg","Stone","FV","Somerst",5,8,"New",1300,6,1314,0,2009,2009
1219,11.2960124634067,0,"None",0,"None","N","SBrkr","AsbShng","AsbShng","TA","None",0,"Slab",1,0,0,"None","None",0,"Gd","1.5Fin","TA",6.81563999007433,8.73873546136347,3.95124371858143,"Reg","None","RM","BrkSide",5,4,"WD",0,3,672,240,1947,1950
1220,11.4240942512636,0,"Unf",0,"TA","Y","SBrkr","CemntBd","CmentBd","TA","None",0,"CBlock",1,0,0,"None","None",1,"TA","2Story","TA",7.10496544826984,7.4265490723973,3.04452243772342,"Reg","BrkFace","RM","BrDale",5,6,"WD",672,7,672,546,1971,1971
1221,11.6526874073454,312,"Rec",0,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","None",0,"CBlock",1,288,1,"Unf","Attchd",0,"TA","1Story","TA",6.81563999007433,8.96187901267768,4.18965474202643,"IR1","None","RL","NAmes",5,5,"WD",912,5,912,0,1964,1964
1222,11.805595078933,250,"BLQ",0,"TA","Y","SBrkr","HdBoard","HdBoard","TA","TA",1,"CBlock",1,322,1,"Unf","Attchd",0,"Ex","1Story","TA",7.09920174355309,9.01796847932873,4.00733318523247,"Reg","None","RL","Sawyer",5,5,"WD",952,5,1211,0,1968,1968
1223,11.870599909242,196,"Rec",0,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","Gd",1,"CBlock",2,315,1,"Unf","Attchd",0,"Ex","1.5Fin","TA",7.5207764150628,9.25874951118387,4.35670882668959,"Reg","BrkFace","RL","NAmes",6,6,"WD",1040,7,1168,678,1949,1950
1224,11.8342840637814,756,"LwQ",0,"TA","N","FuseA","Wd Sdng","Wd Sdng","TA","None",0,"CBlock",2,528,2,"Unf","Detchd",0,"TA","1Story","TA",7.66669020008009,9.27612811251419,4.48863636973214,"Reg","BrkFace","RL","NAmes",3,5,"WD",2136,7,2136,0,1951,1951
1225,12.1226910365911,724,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,388,2,"Fin","Attchd",1,"Ex","2Story","Gd",7.30653139893951,9.64108328726862,4.0943445622221,"IR1","None","RL","Gilbert",5,7,"WD",788,8,788,702,2004,2005
1226,11.8844890214027,507,"GLQ",0,"TA","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"CBlock",1,264,1,"RFn","Attchd",0,"Ex","SLvl","TA",7.03702761468628,9.25741477936211,4.17438726989564,"Reg","BrkFace","RL","NAmes",8,6,"WD",588,6,1138,0,1958,1958
1227,12.273731294004,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,668,3,"Fin","BuiltIn",1,"Ex","2Story","Gd",7.56682847920833,9.58863981201158,4.45434729625351,"IR1","Stone","RL","Somerst",5,6,"WD",894,9,894,1039,2007,2007
